TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16,TC_17,TC_18,TC_19,TC_20,TC_21,TC_22,TC_23,TC_24,TC_25,TC_26,TC_27,TC_28,TC_29,TC_30,TC_31,TC_32,TC_33,TC_34,TC_35,TC_36,TC_37,TC_38,TC_39,TC_40,TC_41,TC_42,TC_43,TC_44,TC_45,TC_46,TC_47,TC_48,TC_49,TC_50,TC_51,TC_52,TC_53,TC_54,TC_55,TC_56,TC_57,TC_58,TC_59,TC_60,TC_61,TC_62,TC_63,TC_64,TC_65,TC_66,TC_67,TC_68,TC_69,TC_70
-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799,-0.040430799
0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842,0.006942842
-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977,-0.04153977
0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177,0.064343177
-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198,-0.032747198
0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498,0.009858498
0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696,0.012002696
-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102,-0.028328102
-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981,-0.04447981
0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433,0.0621433
-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131,-0.03470131
0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046,0.028468046
0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615,0.012092615
0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987,0.005613987
0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307,0.004303307
0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298,0.019793298
-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097,-0.021453097
0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134,0.036330134
0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132,0.027555132
0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412,0.041367412
-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539,-0.023321539
0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842,0.009607842
0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736,0.04683736
0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232,0.022748232
0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647,0.038641647
0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128,0.019196128
-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488,-0.046641488
-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352,-0.016121352
0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417,0.017203417
0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555,0.000228555
